pozik,pozic
alegeria,alegueria
urrutiratu,urrutiratu
urrutiratu,urrutiratua
erruz,erruz
alaitu,alaitua
indartu,indartua
isats,iſatſa
etoi,etoya
buztinola,buztinola
buztingile,buztinguillea
eltzegile,eltzeguillea
ibiki,ibiquia
zerri,cerriá
zakuto,zacutoa
alportxa,alporcha
algara,algará
algara,algara
algaraz,algaráz
ojuka,ojúcá
ojulari,ojularia
binorri,biñorriá
gorrindu,gorrindú
ailorbe,allorbea
aurren,áurren
erru,erruá
erantsi,eranſiá
janaritu,janaritu
janaritu,janaritua
txukun,chucuná
maneatu,maneatú
leuntzaile,leuntzallea
sorki,ſorquia
igortzi,igortzia
lautu,lautuá
zelaitu,celaitua
batzaile,batzállea
egunari,egunaria
beira belar,beira belarra
marrega,marrega
igara,igará
zertegi,certeguia
txirl,chirlac
almen,almená
almidoatu,almidoatu
almidoatu,almidoatua
motrairu,motrairua
aurdiko,aurdicoa
lakari,lacaria
zumintz,zumintzá
belarmintz,belarmintza
urrutiratu,urrutiratú
espartingile,eſpartinguillea
etxalde,echaldea
alogeratu,alogueratu
sukor,ſucorra
pikeztatu,piqueztatu
pikeztatu,piqueztatua
sagubedar,ſagubedarra
aldakor,aldacorra
goiende,goiendea
baberrum,baberrumac
txingurri,chingurri
irudipen,irudipena
adiera,adiera
altzapremia,alzapremia
altzapremiatu,altzapremiatu
amatzaile,amatzallea
irriatu,irriatu
irriatu,irriatua
egundu,egundu
maltsotu,malſotua
saiatu,ſayatu
girlanda,guirlandá
saminki,ſaminqui
saminkiro,ſaminquiró
ubeltasun,ubeltaſuna
ibilizale,ibillizalea
zukuruztu,zucuruztú
izutu,izutuá
zukuruztu,zucuruztua
keina,queiná
sarritan,ſarritán
sarritxo,ſarricho
maiztxo,maizcho
muzindu,mucindu
muzindu,mucindua
mugatu,mugatu
mugatu,mugatua
moldakaitz,moldacaitzá
gisatu,guiſatú
gisatu,guiſatua
pilatzaile,pillatzalle
metatzaile,metatzallea
metaka,métaca
maitati,maitatia
maitatsu,maitatſua
amorratu,amorratu
zapuztu,zapuztua
zaitu,zaitua
anparatzaile,amparatzallea
anpulu,ampulua
babalarru,babalarrua
babalarrutu,babalarrutua
te,tea
muturkatu,muturcatu
muturka,muturca
musuka,muſuca
mortuar,mortuarrá
eremuar,eremuarrá
ataa,ataá
zabalki,zabalqui
zabalkiro,zabalquiró
antzina,anciná
aguretu,aguretú
ainguratu,ainguratu
ainguratu,ainguratua
ibilkor,ibilcorra
te,te
katabu,catabua
urpetu,urpetu
urperatu,urperatu
urpetu,urpétua
aingerutar,ainguerutarra
aingerutxo,aingueruchoa
aingerutzar,ainguerutzarra
sarde,ſardea
estutasun,eſtutaſúna
gorrindu,gorrindu
urtar,urtarra
lurtar,lurtarra
aberetxo,aberechoa
alaitu,alaitu
indartu,indartu
kemendu,quemendu
kemendu,quemendua
alai,alayá
ezereztu,ecereztú
ezereztu,ecereztu
ezereztu,ecereztua
erantsi,eranſi
erantsi,eranſia
urteurren,urteurrena
izenbage,icembaguea
ataurre,atáurrea
lentxeago,lencheago
antzina,anciña
antzinaera,anciñaera
antzinate,anciñatea
guraritu,guraritu
aratuzte,aratuztea
urtetsu,urtetſua
puskatu,puſcatu
zekor,cecorrá
txal,chalá
gorrina,gorriná
begizko,beguizcoa
arraia,arraiá
gozatzaile,gozatzallea
balenka,balenca
makilari,maquillaria
makilakari,maquillacaria
makilatu,maquillatu
lanperna,lamperna
prestamen,preſtamena
hirunaka,hirunaca
aparte,aparte
montoitu,montoitu
irozgarri,irozgarriac
txingor,chingorra
deigarri,deigarria
izengain,icengaña
gurdigile,gurdiguillea
aginde,aguindea
txaola,chaola
izurritu,izurritua
zalegarri,zalegarria
astailar,aſtaillarra
errukitu,erruquitu
tontor,tontorra
trinkatu,trincatu
lautu,lautú
lautu,lautua
dunduriatu,dunduriatu
olagaratu,olagaratú
dunduriatu,dunduriatua
olagaratu,olagaratuá
olagara,olagará
bekalde,becaldea
bekaldetu,becaldetu
gitxitu,guichitua
ezizen,ecicena
sits,ſitſac
zornatu,zornatu
zornatu,zornatua
bilguma,bilguma
irozerazo,irozerazo
irozgarri,irozgarria
estimagarri,eſtimagarria
irudikor,irudicorra
prentsatu,prenſatu
estuerazo,eſtuerazo
trinkatu,trincatua
estugarri,eſtugarriac
estutasun,eſtutaſuna
larritasun,larritaſuna
presaka,preſaca
