testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... nuque nai, iñor ajola, ta ardura bague onetan ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Christoren ama alaco penaz, negar eguingo ez leuqueana? 	ez	 lizateque guizona, bai aberé, bai ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, 	ez	 guichien ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Christoren ama alaco penaz, negar eguingo ez leuqueana? 	ez	 lizateque guizona, bai aberé, bai ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, 	ez	 guichien ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Christoren ama alaco penaz, negar eguingo ez leuqueana? 	ez	 lizateque guizona, bai aberé, bai ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, 	ez	 guichien ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Christoren ama alaco penaz, negar eguingo ez leuqueana? 	ez	 lizateque guizona, bai aberé, bai ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, 	ez	 guichien ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Christoren ama alaco penaz, negar eguingo ez leuqueana? 	ez	 lizateque guizona, bai aberé, bai ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, 	ez	 guichien ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Christoren ama alaco penaz, negar eguingo ez leuqueana? 	ez	 lizateque guizona, bai aberé, bai ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, 	ez	 guichien ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... dira orreec, deabruac, abere basotiarrac. 	Ez	 Eleiza santea, eztira Juduac, christauac ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... baliz bezala, pecatu eriozcoan ondaturic zaute: 	ez	 lengoacgatic negar, bai berriro beste asco ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... Christoren eriotzea, ta bere amaren doloreac? ez arren, neure christau onac, 	ez	 Christoren ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... 	ez	 Ama Virgiñaren doloreacgatic....
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... baliz bezala, pecatu eriozcoan ondaturic zaute: 	ez	 lengoacgatic negar, bai berriro beste asco ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... Christoren eriotzea, ta bere amaren doloreac? ez arren, neure christau onac, 	ez	 Christoren ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... 	ez	 Ama Virgiñaren doloreacgatic....
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... baliz bezala, pecatu eriozcoan ondaturic zaute: 	ez	 lengoacgatic negar, bai berriro beste asco ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... Christoren eriotzea, ta bere amaren doloreac? ez arren, neure christau onac, 	ez	 Christoren ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... 	ez	 Ama Virgiñaren doloreacgatic....
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... baliz bezala, pecatu eriozcoan ondaturic zaute: 	ez	 lengoacgatic negar, bai berriro beste asco ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... Christoren eriotzea, ta bere amaren doloreac? ez arren, neure christau onac, 	ez	 Christoren ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... 	ez	 Ama Virgiñaren doloreacgatic....
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Jaungoico dan guizon bati, gaitzic iñoiz ere 	ez	, onic asco beti eguiten dizuten Jaunari quendu ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... eztá len bezalaco otsic gueure contra banatuco ez ceruan ta 	ez	 lurrean. Biz ala, ô doloreen ama, ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... zeure óñetara: besteac artzen dituzu ondo, 	ez	 algaituzu geu botaco zeugandic. Eztegu mereci ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... berriz gueure ama: izango guera zeure semeac, ez oraindaño b	ez	ala muquer, gogor, legue bague ta ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Jaungoico dan guizon bati, gaitzic iñoiz ere 	ez	, onic asco beti eguiten dizuten Jaunari quendu ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... eztá len bezalaco otsic gueure contra banatuco ez ceruan ta 	ez	 lurrean. Biz ala, ô doloreen ama, ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... zeure óñetara: besteac artzen dituzu ondo, 	ez	 algaituzu geu botaco zeugandic. Eztegu mereci ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... berriz gueure ama: izango guera zeure semeac, ez oraindaño b	ez	ala muquer, gogor, legue bague ta ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Jaungoico dan guizon bati, gaitzic iñoiz ere 	ez	, onic asco beti eguiten dizuten Jaunari quendu ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... eztá len bezalaco otsic gueure contra banatuco ez ceruan ta 	ez	 lurrean. Biz ala, ô doloreen ama, ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... zeure óñetara: besteac artzen dituzu ondo, 	ez	 algaituzu geu botaco zeugandic. Eztegu mereci ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... berriz gueure ama: izango guera zeure semeac, ez oraindaño b	ez	ala muquer, gogor, legue bague ta ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Jaungoico dan guizon bati, gaitzic iñoiz ere 	ez	, onic asco beti eguiten dizuten Jaunari quendu ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... eztá len bezalaco otsic gueure contra banatuco ez ceruan ta 	ez	 lurrean. Biz ala, ô doloreen ama, ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... zeure óñetara: besteac artzen dituzu ondo, 	ez	 algaituzu geu botaco zeugandic. Eztegu mereci ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... berriz gueure ama: izango guera zeure semeac, ez oraindaño b	ez	ala muquer, gogor, legue bague ta ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Jaungoico dan guizon bati, gaitzic iñoiz ere 	ez	, onic asco beti eguiten dizuten Jaunari quendu ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... eztá len bezalaco otsic gueure contra banatuco ez ceruan ta 	ez	 lurrean. Biz ala, ô doloreen ama, ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... zeure óñetara: besteac artzen dituzu ondo, 	ez	 algaituzu geu botaco zeugandic. Eztegu mereci ...
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... berriz gueure ama: izango guera zeure semeac, ez oraindaño b	ez	ala muquer, gogor, legue bague ta ...
ezaguera	ezagera	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... oñazpietan! Non ote zabiltza oraingoan bederic 	ezaguera	 bagueco eguzqui itsua? Oi eta zeure ...
ezaguera	ezagera	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... izango Juduen artean, orreec dira etsai gogor 	ezaguera	 baguecoac: baña eztala iñor ere Virgiña consola ...
ezagutu	ezagutu	ezagutu	https://monumenta.wikibase.cloud/wiki/Lexeme:L25856	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... aec, orduan conturatu zan gende gucia, ta 	ezagutu	 ceuan, etzeuala erregueac aguindu, alaco ...
ezarri	ezarri	ezarri	https://monumenta.wikibase.cloud/wiki/Lexeme:L25913	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... aldagarria? Oi eta albanegui oñazpicotzat 	ezarri	 aren oñazpietan! Non ote zabiltza oraingoan ...
ezazue	ezazue	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... ateratzeagatic, cerura eramateagatic. Icusi 	ezazue	, edolaric neuri mesede eguiteagatic ote dan ...
ezcutatu	ezkutatu	ezkutatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26348	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... nora joan da zeure arpeguico edertasuna? non 	ezcutatu	 da zeure colorearen naste churigorri preciatu ...
ezcutatu	ezkutatu	ezkutatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26348	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... ta cergatic 	ezcutatu	 cigon icen eder au? Eranzuten deu ...
ezcutatu	ezkutatu	ezkutatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26348	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... 2.) . 	Ezcutatu	 cigon aingueruac Virgiñari bere icena, ...
ezcutatu	ezkutatu	ezkutatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26348	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... consolatzen? Oi eta miñaren portitza! berariaz 	ezcutatu	 zaca, ta urruti chitez igues ...
ezpacerate	ezpazerate	ezpa	https://monumenta.wikibase.cloud/wiki/Lexeme:L26402	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... zeuri obeditzeagatic. Guizonac, burnizcoac 	ezpacerate	, emacumeac, erruquiric bádezute, beguirezazue ...
ezpacigoen	ezpazigoen	ezpa	https://monumenta.wikibase.cloud/wiki/Lexeme:L26402	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... gurutzearen ondoan? eta besteac lagun eguingo 	ezpacigoen	 ere, cergatic eguin bear eztigoe bere ...
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... bañacerez mindua, 	ezpada	 oñacez, atsecabez, damuz? Orain bada ezti gozoa ...
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... ez bat dirade aen aldean. Eztiot guezurric, 	ezpada	 santuac esaten ...
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... iduritara anza deuanic, eztezue arquituco, 	ezpada	 bere semearen passio osoan, eta santuan....
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... ala bearco cenduen ama penatua, ez bestetan, 	ezpada	 uts utsic zeure negarretan arquitu gozagarri ...
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... Etzion gaitzez ala hitzeguin semeac amari, 	ezpada	 onez ta amodioz: cergatic ce amaren icenaz ...
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ondoan, baña eztacust beste lagunic, 	ezpada	 San Juan, ta beste emacume bi. Etzigoen bada ...
ezpada	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... beste asco eguiten diarduzute. Eta cer da au, 	ezpada	 adierazotzea, atseguiñ dezuela Christo gure ...
ezpadit	ezpadit	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... bear gaya! ecin hitzic eguin daguiquet, graciac 	ezpadit	 laguntzen: ta eztet hura billatzeco nora nere ...
ezpadá	ezpada	ezpada	https://monumenta.wikibase.cloud/wiki/Lexeme:L26404	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... máyan janári oníc ifinten eztigunâri, 	ezpadá	 lapico ustel bat, arbiz, azáz, chongoz, biri ...
ezpata	ezpata	ezpata	https://monumenta.wikibase.cloud/wiki/Lexeme:L26436	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... quentzen digodana. Atera eguizu ceregandic 	ezpata	 hori, tira eguidazu, josi daguidan damuz, ta ...
ezpata	ezpata	ezpata	https://monumenta.wikibase.cloud/wiki/Lexeme:L26436	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... nola amaren animean 	ezpata	 sartuco da? eta amarena baldin bada anima ...
ezpata	ezpata	ezpata	https://monumenta.wikibase.cloud/wiki/Lexeme:L26436	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... dio San Bernardoc, bai mindu ceueen bi auco 	ezpata	 batec baño ...
ezpata	ezpata	ezpata	https://monumenta.wikibase.cloud/wiki/Lexeme:L26436	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bai Virgiñari bere doloreac aunditzera, bai 	ezpata	 hura bere biotzean barrunago sartzera beren ...
ezpatac	ezpatak	ezpataka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26444	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... , zeure aren anima batetic bestera igaroco deu 	ezpatac	. Nola izango da hori? Anima hori semearena ...
ezpatac	ezpatak	ezpataka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26444	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... non ecin semearen anima uqui daguiquean 	ezpatac	, amarena uquitu (ucutu) ...
ezpataz	ezpataz	ezpata	https://monumenta.wikibase.cloud/wiki/Lexeme:L26436	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... egon bear deu Virginaric gozoena, miñez, damuz, 	ezpataz	 ene biotza ...
ezpataz	ezpataz	ezpata	https://monumenta.wikibase.cloud/wiki/Lexeme:L26436	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... bere biotzean. Biotz arc sentitzen ditu, 	ezpataz	 josiric balego bezalaco doloreac: biotz arc ...
ezpañac	ezpainak	ezpain	https://monumenta.wikibase.cloud/wiki/Lexeme:L26407	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... norc emango liquet zuetatic bat, nere 	ezpañac	 uquitzeco, ta Virgiñaren negar inocenteaquin, ...
ezpañac	ezpainak	ezpain	https://monumenta.wikibase.cloud/wiki/Lexeme:L26407	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... abere batena baliz bezala. Miia gueldi ta isil, 	ezpañac	 ichiric, beguiac argui bague, colorea ubel, ...
ezperen	ezperen	ezperen	https://monumenta.wikibase.cloud/wiki/Lexeme:L26465	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... ceucana. Eta badacust, utseguin ceueela. 	Ezperen	 non cerate esquer gaistoco izarrac? Oi eta ...
ezperen	ezperen	ezperen	https://monumenta.wikibase.cloud/wiki/Lexeme:L26465	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... sinistaquizuna. 	Ezperen	 Aita Eternoa, arren zeuc ere consolatzen eztezu ...
ezquero	ezkero	ezkero	https://monumenta.wikibase.cloud/wiki/Lexeme:L26212	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... norc nizaz contu iduquico deu, eta zeu il 	ezquero	, norc ni zaituco nau? Cer da hori, diot neuc ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... sendo, osasun onecoac izatea; cerren semea ezta jaiotzen nai deuan amagandic, 	ezta	 bere escuco ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... sendo, osasun onecoac izatea; cerren semea ezta jaiotzen nai deuan amagandic, 	ezta	 bere escuco ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... cigola, ta cein izango ceuala biotzeco maite? 	Ezta	 au lurrean vici gueran artean, jaquin ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... astiro urriquimenduac. Esan ditugunetan 	ezta	 aguiri Virgiñaren doloreen anza ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... esaten deu Jeremiasec, 	ezta	 consola daguiqueanic Virgiña, ez eta bere maite ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... artean. Ez guri orrelacoric esan Jeremias: 	ezta	 izango Juduen artean, orreec dira etsai gogor ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... esaten deu Jeremiasec, 	ezta	 consola daguiqueanic Virgiña, ez eta bere maite ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... artean. Ez guri orrelacoric esan Jeremias: 	ezta	 izango Juduen artean, orreec dira etsai gogor ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... sinistaquizuna. Ezperen Aita Eternoa, arren ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Escuela santa onetan orrelacoric icusico: 	ezta	 emen izango ez Christo saltzen, ez ucatzen ...
ezta	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... aundi bat pecatuari. Orrequin emendic aurrera 	ezta	 joango gueure contura Christoren eriotzea, ta ...
eztacust	eztakust	eztaka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26495	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... euangelioan Virgiña gurutzearen ondoan, baña 	eztacust	 beste lagunic, ezpada San Juan, ta beste ...
eztagoca	eztagoka	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... miña ta garratza dan bezan bat, betor, ta bego: 	eztagoca	 besteric gaurco egunari. Aldera gaquizquion ...
eztagocan	eztagokan	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... cergatic ceraden usó beazunic baguecoa, ta 	eztagocan	 zeure biotzari escari gogorric, escatu eguiozu ...
eztagoquidánean	eztagokidanean	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... andíustea, ta beré galdór quiscúr, luceá. Niri 	eztagoquidánean	, beste Euscáldunen batec ichequi bear lioque ...
eztagoquit	eztagokit	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... dolore, damu, miñ, atsecabé gucien egun batean, 	eztagoquit	 gaizqui, orreec guztioc berriro esatea ...
eztala	eztala	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... dira etsai gogor ezaguera baguecoac: baña 	eztala	 iñor ere Virgiña consola daguiqueanic, are bere ...
eztan	eztan	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... onezaz alegratzen diranac. Cergatic? cergatic 	eztan	 bere biotza dolorez urratzen, ta bere bularra ...
eztan	eztan	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... zatitzen deuanic: cergatic 	eztan	 negar eguiten deuanic Christo illic, ta Virgiña ...
eztan	eztan	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... onezaz alegratzen diranac. Cergatic? cergatic 	eztan	 bere biotza dolorez urratzen, ta bere bularra ...
eztan	eztan	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... zatitzen deuanic: cergatic 	eztan	 negar eguiten deuanic Christo illic, ta Virgiña ...
eztanda	eztanda	eztanda	https://monumenta.wikibase.cloud/wiki/Lexeme:L26498	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... iguerríco, itsúca badâ ere, cer esân nai deuán. 	Eztanda	 badaguíc ere, gure Eusquéra ederrá lembicico ...
eztanda	eztanda	eztanda	https://monumenta.wikibase.cloud/wiki/Lexeme:L26498	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... il dedilla, naibadeu, ala nai dezuela, ta naiz 	eztanda	 daguiela, baita il ere dedilla dolorez, ta ...
eztaquiola	eztakiola	eztaka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26495	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... Cein dira oec, ta aec? Eztaquit nic: 	eztaquiola	 nai Jaincoari Eleiz onetan alacoric izatea....
eztaquit	eztakit	eztaka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26495	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... gueran artean, jaquin aldaguiquegun gauza, eta 	eztaquit	, aingueruac ere jaquingo al deuen ceruan....
eztaquit	eztakit	eztaka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26495	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... ausaz lotsa cera alaco amagandic jaio izateaz? 	Eztaquit	, nola dedan hitz oec esateco biotzic: eztigot ...
eztaquit	eztakit	eztaka	https://monumenta.wikibase.cloud/wiki/Lexeme:L26495	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... lizun liquitsaquin? Cein dira oec, ta aec? 	Eztaquit	 nic: eztaquiola nai Jaincoari Eleiz onetan ...
eztaramazu	eztaramazu	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... hume chucun, polit hura? eztaucazu besoetan, 	eztaramazu	 escutic, eztezu alboan, ez beguien aurrean. Non ...
eztaucalá	eztaukala	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... beteá, ta üanditua dágo, non dirudién, iñor ere 	eztaucalá	 ecertán, naiz dala aundi, naiz chiqui. Euscára ...
eztaucazu	eztaukazu	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... aurra, Jaungoicoa dan hume chucun, polit hura? 	eztaucazu	 besoetan, eztaramazu escutic, eztezu alboan, ez ...
