testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
da	da			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##330	... lelori bai lelo leloa zarai leloa. Euskara da kanpora eta goazen oro 	da	nzara. ...
dabil	dabil			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##76	... erioan, ifernuian, zeru eta lurrian. Zeren 	dabil	 haren kontra bada bekatoria? ...
dabilela	dabilela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##35	... ahaidiek bertan dute partitzen, arima gaixoa 	dabilela	 norat ahal dagien; hain biaje bortizian ...
dabilela	dabilela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##287	... duien oro nitan bedi gaztiga; abantallan 	dabilela	 ahal bailedi segura; daitza apart egoiztea ...
dabilena	dabilena			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##289	... dugun eta Jeinkoak gizan aiuta; malizian 	dabilena	 berak diro mendeka. ...
dabilza	dabiltza			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... darama, jagoitikoz bizi ustez haren sehi 	dabilza	, guti uste duienian ehor utzi darama; ero ...
dadia	dadia			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##301	... heure buria, kirisailuiari nola hiri hel ez 	dadia	: berrzer argi egin eta erratzen dik buruia. ...
dadila	dadila			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##51	... damnatzeko perileko punduian; ehor fida ez 	dadila	, otoi banitatian; sainduiak etziraden sartu ...
dadila	dadila			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##306	... egoitea hala pena gaitzena. Ni bezala ez 	dadila	, otoi, ehor engana, ez eta re hitz orotan fida ...
dadila	dadila			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##310	... herria benedika 	dadila	, euskarari eman dio behar duien tornuia. ...
dadin	dadin			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##3	... orano izan eztena eta zure hatse honetik 	dadin	 aitzinerat augmenta, kontinua eta publika mundu ...
dadin	dadin			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##106	... bagir ere oro gira zuriak; gure faltaz gal ez 	dadin	, otoi, zure egina, bekhaturik garbitzazu, ...
dadin	dadin			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##128	... denik batere, hitz ederrez ezpa joiaz muta ez 	dadin	 hura ere? Hoben uste duienori anitzetan ...
dadina	dadina			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##37	... egin badazagu segur parabizuia, bekatutan hil 	dadina	 bertan kondenatuia. Bertze biderik ezin date; ...
dadina	dadina			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... utzi darama; ero jokhatuia date hartan fida 	dadina	. ...
dadina	dadina			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##186	... erra diro gizona; itxasoak ez iraungi eratxeki 	dadina	. ...
dadinian	dadinian			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##273	... «Gaizki egin 	dadinian	. jendek sarri dakite, ene gaizki egitiaz enek ...
dadinik	dadinik			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##144	... hanbat bada graziosa ama ororen gainian, jin 	dadinik	 ez du uzten hartu gabe grazian. ...
daduka	daduka			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##212	...eta haren irudia ene begietarik. Hark nigana ez 	daduka	 untsa leialdaterik, ni ere elikaturen niz orai ...
dadukat	dadukat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##223	... «Nik dakidan gauzarik ez 	dadukat	 zurerik; lotsaturik jarri nuzu, ez baitakit ...
dadukat	dadukat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##252	... «Zineste bat dizit gogoan honela: nik nola 	dadukat	 amore zugana, Jeinkoari ere eder zaikala; ...
dadukat	dadukat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##277	... «Jauna gertuz hik 	dadukat	 porfidia handia; ixil endin nahi nikek ala ene ...
dadukazu	dadukazu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##254	... «Nola diostazu horlako hiza? Beti 	dadukazu	 tema bortitza: joan daraudazu lehen bihotza, ...
dadutzala	dadutzala			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##44	... majestate handiaz zeruia, lurra, ixasoa 	dadutzala	 eskuian, salbatzia, damnatzia erioa eta bizia, ...
dagia	dajia			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##141	... orduia; orduian ere, nahi baduk onsa jalgi 	dagia	, onsa hari gomend adi, nik diosat egia: ...
dagidan	dajidan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##305	... ialgiteko zuk idazu bidia, izterbegiak ez 	dagidan	 gibeletik irria: «ogenduru zuian eta han galdu ...
dagiela	dajiela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##104	... Jeinkoareki beti alegeraki Jangoikuak 	dagiela	 gure partia hoieki. ...
dagiela	dajiela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##173	... zabaldurik dago errendaturik, gizon horrek 	dagiela	 hartzaz nahi duienik. ...
dagien	dajien			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##35	... partitzen, arima gaixoa dabilela norat ahal 	dagien	; hain biaje bortizian konpainia faltatzen. ...
dagien	dajien			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##149	... zu zirade andere; arrazoin da mundu orok 	dagien	 zuri ohore, ezi hala ari zautsu Jesu Kristo ...
dagiten	dajiten			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##291	... dakuskidan haiek gaztigaturik, ene gainian ez 	dagiten	 uste duten irririk. ...
dago	dago	daga	https://monumenta.wikibase.cloud/wiki/Lexeme:L15821	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##24	... andere gloriosa eta ama eztia! Zutan 	dago	 bekatoren esperanza guzia. Ni zugana ...
dago	dago	daga	https://monumenta.wikibase.cloud/wiki/Lexeme:L15821	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##114	... 	dago	 bekatoren remedio guzia, esperanza, osagarri ...
dago	dago	daga	https://monumenta.wikibase.cloud/wiki/Lexeme:L15821	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##150	... beraz bertzerik, Jeinko ezten bertze oro 	dago	 zure azpitik, Jeinkoaren ama zira mundu oroz ...
dago	dago	daga	https://monumenta.wikibase.cloud/wiki/Lexeme:L15821	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##168	... batendako, gizon baten mila andre bere fedean 	dago	. ...
dago	dago	daga	https://monumenta.wikibase.cloud/wiki/Lexeme:L15821	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##173	... petik buluzkorririk; beso biak zabaldurik 	dago	 errendaturik, gizon horrek dagiela hartzaz ...
dagoenian	dagoenian	daga	https://monumenta.wikibase.cloud/wiki/Lexeme:L15821	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##94	... jende oro aizinian bildurik, jauginen da ...
daia	daia	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##279	... izan 	daia	 ni bai dixatakorik? Ni amoriak ez nu maite, ...
daidi	daidi	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##151	... hargatik, orogatik bano oboro hark ere 	daidi	 zugatik; bere ama ezin utzi obeditu gaberik; ...
daidi	daidi	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... hala duke amak semiaganik, seme honak anitz 	daidi	 amaren amorekatik; gure natura haritu du zutan ...
daidit	daidit	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##211	... galdu dudan beldurrez; gaoaz lorik ezin 	daidit	 haren gogoan beharrez; gogoan behar handi ...
daidit	daidit	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##218	... nuia heben laidoz beteren? Eiagora, nik zer 	daidit	?» — «Zaude ixilik hanbaten.» ...
daidit	daidit	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##231	... lorik ezin 	daidit	, bihotzian ez pausurik; haiek biak galdu ...
daidite	daidite	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##160	... litzate; andrek gizoneki bezi hutsik ezin 	daidite	. ...
daite	daite	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##179	... dirate, guti uste dutenian gaitza bertan sor 	daite	. ...
daite	daite	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##185	... ezin zenzuz ezin 	daite	 goberna, anitzetan honesten du guti behar ...
daiteiela	daiteiela	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##2	... nazione orok uste dute ezin deus ere eskriba 	daiteiela	 lengoaje hartan, nola bertze orok baitute ...
daitza	daitza	dai	https://monumenta.wikibase.cloud/wiki/Lexeme:L15830	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##287	... abantallan dabilela ahal bailedi segura; 	daitza	 apart egoiztea beti ere hobe da. ...
dakarrela	dakarrela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##194	... zuzen jarri hargana, Haren ere Jangoikoak 	dakarrela	 nigana, ene pena sar dakion bihotzian barrena, ...
dakartela	dakartela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##90	... lurra izigarri oro ikaraturik, zuhamuiek 	dakartela	 odolezko izerdi; tenpestatez igortziriz, aire ...
dakatzela	dakatzela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##74	... manazen du, ezein falta gaberik hilak oro 	dakatzela	 aitzinera bizirik, hantik harat ez dukela ...
daki	daki			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##295	... Gaitz ekusi ez duienak hona zer den ez 	daki	. ...
dakidala	dakidala			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##209	... bazabiltza ia aspaldi handian, nik zugana, 	dakidala	, faltatu ez dut bizian; biok behin sekretuki ...
dakidala	dakidala			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##292	... nahi ez nuzula, otoi, heben punitu; erregeri, 	dakidala	, nik ez dizit faltatu, zeren egon behar dudan ...
dakidan	dakidan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##121	... non daten ostatuia, ezetare, zu ezpazira, nor 	dakidan	 balia; ordu hartan hel zakitzat, otoi, ama ...
dakidan	dakidan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##223	... «Nik 	dakidan	 gauzarik ez dadukat zurerik; lotsaturik jarri ...
dakidan	dakidan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##233	... balin badituzu zeren ogen derautazu? Nik 	dakidan	 lekutarik ni baitara ez dituzu.» ...
dakidik	dakidik			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##23	... den lekura ailxa izak begiak; Mundu oro ez 	dakidik	 hura bezain balia; Jeinkoaren hurranena hura ...
dakidik	dakidik			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##304	... dukek ihaurk heure buruia Eta hartan ez 	dakidik	 eskusarik balia. Erakustak ehon ere nor den ...
dakigula	dakigula			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##107	... giren, otoi, egiguzu grazia; zure ama anderia 	dakigula	 balia. ...
dakigula	dakigula			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##125	... gogoan eta nik Andre Dona Maria; Andre hona 	dakigula	 guzior, otoi, balia. ...
dakigula	dakigula			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##289	... ere hilrzera; bekatore gira eta mira ez 	dakigula	, balinetan bide gabe akusatu bagira; ...
dakike	dakike			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##48	... faltaturen, kontra juje handia; abokatzen ez 	dakike	 ehork haren gortian, ogen oro publikoki ...
dakikezu	dakikezu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##137	... zuien nahikari satsuia; figuraren ekustiaz 	dakikezu	 egia. ...
dakikezu	dakikezu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##256	... Nihaurk sekretuki nator zugana, zuhaurk 	dakikezu	 noiz den aizina; neke etzaitzula jitia nigana....
dakion	dakion			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##73	... igorten du mundu guzietarik jende oro bat 	dakion	 Josafaten bildurik; ehon ere ehor ere eskapatu ...
dakion	dakion			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##188	... banenza onetsi; ezin benturatuz nago, beldur 	dakion	 gaitzi. ...
dakion	dakion			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##194	... ere Jangoikoak dakarrela nigana, ene pena sar 	dakion	 bihotzian barrena, gogo hunez egin dazan ...
dakion	dakion			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##303	... damna heure buruia, desiratuz gaixtoari hel 	dakion	 gaizkia; Jeinkoari egiten duk injuria handia: ...
dakit	dakit			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##183	... ehork ere ez du nahi partitu; nik ez 	dakit	 berziak bana, ni ari niz bekatu; Beriareki ...
dakit	dakit			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##207	... baitere amoria niri daraut mutatu, nik ez 	dakit	 zer den bana estamendu berri du; ohi nola ...
dakit	dakit			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##296	... pena eta miseria nik ez nuien dastatu; orai 	dakit	: Jangoikuak ez nu nahi damnatu, heben ene ...
dakite	dakite			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##273	... «Gaizki egin dadinian. jendek sarri 	dakite	, ene gaizki egitiaz enek laido lukeite; zu ...
dakitenen	dakitenen			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##201	... porogatzen dizit 	dakitenen	 errana: ehork utzi ez dazala eskuietan duiena. ...
dakizkian	dakizkian			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##26	... izenetan fundatu den eliza; orituki otoi egin, 	dakizkian	 balia. ...
dakizu	dakizu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##271	... zuri eman ez duzu; gaixteria egitia laido dela 	dakizu	; ni erhoa, zu jakintsu, beha enakidizu.» ...
dakusadan	dakusadan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##31	... redemitu zure odol sainduiaz, eta nik han 	dakusadan	 zure begitartia eta sainduieki lauda zure ...
dakusadan	dakusadan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##123	... nik han 	dakusadan	 zure begitartia eta sainduieki lauda haren ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##8	... ez 	dakusat	 biltzen hazi erein gaberik; nork zer hazi ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##33	... artian haur 	dakusat	 itsutarzun handia, nola dugun zerbitzatzen ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##38	... ere ez 	dakusat	 bain laxo den artzainik, otsoa henzen ez ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##77	... artian haur 	dakusat	 itsutarzun handia, nola dugun zerbitzazen ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##166	... ez den lekuian ez 	dakusat	 plazerik, ez gizona ez etxea behin ere ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##168	... behar luke gizonetan handiago, emaztetan nik 	dakusat	 ongiz ere gehiago; mila gizon gaixtorik da ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##180	... anitz malenkonia: begiez ikus, ezin minza; han 	dakusat	 nekia; beriareki dazanian enetako aizia. ...
dakusat	dakusat			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##210	... ere ez 	dakusat	 nihaur bezain erorik: nik norgatik pena ...
dakusazu	dakusazu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##253	... nitzautzu, niri euztazu, Ene gogoa untsa ez 	dakusazu	. ...
dakuskidan	dakuskidan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##291	... badakuskit ene gaitzaz bozturik, xure eskuiaz 	dakuskidan	 haiek gaztigaturik, ene gainian ez dagiten ...
dakuskula	dakuskula			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##34	... huneki hain bortizki josirik hanbat jende 	dakuskula	 hunek enganaturik; oranokoak igorri tu oro ...
damna	damna	damna	https://monumenta.wikibase.cloud/wiki/Lexeme:L15889	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##152	... zuk har banenzazu gomendutan gogotik, Ezin 	damna	 naindeiela zinesten dut segurki; anitz ...
damna	damna	damna	https://monumenta.wikibase.cloud/wiki/Lexeme:L15889	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##303	... dazala gaitzeriztez 	damna	 heure buruia, desiratuz gaixtoari hel dakion ...
damnatu	damnatu	damnatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15893	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##251	... «Bekatu honetan hilen bagina 	damnatu	 lukezu ene arima; etzitela engoitik nitan ...
damnatu	damnatu	damnatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15893	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##296	... dastatu; orai dakit: Jangoikuak ez nu nahi 	damnatu	, heben ene penatzera zaidanian oritu. Urre ...
damnatuiak	damnatuiak	damnatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15893	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##104	... harat ez da izanen bi erretatu baiezi: 	damnatuiak	 ifernuian beti dolorereki, salbatuiak ...
damnaturen	damnaturen	damnatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15893	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##102	... remedio gabia, hanbat jende sekulakoz 	damnaturen	 denian. O jaun huna, zuk gizazu, otoi, hantik ...
damnaturik	damnaturik	damnatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15893	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##119	... hil ez nadin egidazu grazia, sekulakos 	damnaturik	 enoian galduia, bana zure eskutik dudan ...
damnatzeko	damnatzeko	damnatze	https://monumenta.wikibase.cloud/wiki/Lexeme:L15895	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##51	... nola gauden bi bideren erdian, salba bano 	damnatzeko	 perileko punduian; ehor fida ez dadila, otoi ...
damnatzen	damnatzen	damnatze	https://monumenta.wikibase.cloud/wiki/Lexeme:L15895	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##52	... otoi, hunat beha bekatore guzia; bekatuiaz 	damnatzen	 du Jangoikuak munduia; zeren hanbat bekatutan ...
damnatzen	damnatzen	damnatze	https://monumenta.wikibase.cloud/wiki/Lexeme:L15895	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##145	... gabe ehor ez da haur da segur egia; bekatuiaz 	damnatzen	 du Jangoikoak munduia; bekaturik ez da izan ...
damnatzia	damnatzia	damna	https://monumenta.wikibase.cloud/wiki/Lexeme:L15889	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##44	... lurra, ixasoa dadutzala eskuian, salbatzia, 	damnatzia	 erioa eta bizia, estenditzen orotara haren ...
damu	damu	damu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15903	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##58	... ofensatu bide ez dudan bezala, dolu dizit eta 	damu	 zure kontra eginaz. ...
damu	damu	damu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15903	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##102	... nola izanen den heben damu handia, 	damu	 handi, izigarri, remedio gabia, hanbat jende ...
damu	damu	damu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15903	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##102	... nola izanen den heben damu handia, 	damu	 handi, izigarri, remedio gabia, hanbat jende ...
damu	damu	damu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15903	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##162	... ixil ladin nahi nuke halako den guzia; 	damu	 gaitzik emazteak hari eman ditia. ...
damu	damu	damu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15903	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##246	... hurtanzera, amore maite. orai partizeko 	damu	 ginate.» ...
damu	damu	damu	https://monumenta.wikibase.cloud/wiki/Lexeme:L15903	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##250	... are elgarreki behar diguzu, orai partizeko 	damu	 gituzu.» ...
dantzut	dantzut	dantza	https://monumenta.wikibase.cloud/wiki/Lexeme:L15985	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##170	... ez 	dantzut	 emazteak bortxaturik gizona, bana bera ...
danzara	dantzara	dantza	https://monumenta.wikibase.cloud/wiki/Lexeme:L15985	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##323	... jalji hadi 	danzara	! ...
danzara	dantzara	dantza	https://monumenta.wikibase.cloud/wiki/Lexeme:L15985	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##325	... da kanpora, eta goazen oro 	danzara	. ...
danzara	dantzara	dantza	https://monumenta.wikibase.cloud/wiki/Lexeme:L15985	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##330	... zarai leloa. Euskara da kanpora eta goazen oro 	danzara	. ...
danzuteno	dantzuteno	dantza	https://monumenta.wikibase.cloud/wiki/Lexeme:L15985	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##93	... dolorezki sugarrian lurrian, harik eta 	danzuteno	 sentenzia gainian. ...
daraiela	daraiela			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##75	... eta gorputzetan nahi tuiela ikusi eta emanen 	daraiela	 zer baitute merezi. ...
darama	darama			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... honek anitz jende enganatu 	darama	, jagoitikoz bizi ustez haren sehi dabilza, ...
darama	darama			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... duienian ehor utzi 	darama	; ero jokhatuia date hartan fida dadina. ...
darama	darama			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... honek anitz jende enganatu 	darama	, jagoitikoz bizi ustez haren sehi dabilza, ...
darama	darama			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... duienian ehor utzi 	darama	; ero jokhatuia date hartan fida dadina. ...
darama	darama			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##193	... bertzetarik abantailla 	darama	: halaber da anderetan ni penatzen nuiena; ...
daramazu	daramazu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##228	... ohoin ere handi zira; nik beharren nuien gauza 	daramazu	 zurekila.» ...
daratza	daratza			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##181	... harzara; nik nahien dudanian, bertzek besoan 	daratza	. ...
daraudazu	daraudazu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##254	... hiza? Beti dadukazu tema bortitza: joan 	daraudazu	 lehen bihotza, gero gatibatu neure gorputza.» ...
daraukate	daraukate			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##167	... jalgiten da beti gizonetarik; zeren, bada, 	daraukate	 emazteari hogenik? ...
darauritzut	darauritzut			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##3	... zuri, neure jaun eta jabia bezala, igorten 	darauritzut	 euskarazko kopla batzu ene ignoranziaren araura ...
daraut	daraut			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##207	... baitere amoria niri 	daraut	 mutatu, nik ez dakit zer den bana estamendu ...
darautazu	darautazu			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##263	... «Orai egin duzu nahi duzuna, eman 	darautazu	 ahalgeizuna, maradikatzen dut neure fortuna, ...
dardo	dardo	dardo	https://monumenta.wikibase.cloud/wiki/Lexeme:L16053	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##239	... eta maina jentilak gaizkiago zauri nizi ezi 	dardo	 zorrotzak. ...
dardoa	dardoa	dardo	https://monumenta.wikibase.cloud/wiki/Lexeme:L16053	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##174	... bano hoboro ez larrake gaizkirik, bana 	dardoa	 ematurik zauri ere sendoturik, bere graziaz ...
dardoak	dardoak	dardo	https://monumenta.wikibase.cloud/wiki/Lexeme:L16053	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##192	... eta gero balin balit respuesta bortitza, 	dardoak	 bano lehen liro erdira ene bihotza; duda gabe ...
dardoaz	dardoaz	dardo	https://monumenta.wikibase.cloud/wiki/Lexeme:L16053	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##174	... badeza 	dardoaz	 ere gorputzaren erditik, ainguruiak bano ...
darradala	darradala			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##215	... ikusi dudala; horrelako hitz gaixtorik niri ez 	darradala	; bertzer erran ahal baititza; ez nuk uste duiana....
darradan	darradan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##242	... «Zer nahi duzu 	darradan	 gauka horren gainian? Ni nolakorik aski duzu ...
darraika	darraika			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##170	... gizona, bana bera zoraturik andreari 	darraika	; zenbait andre hel baledi oneriztez hargana, ...
dastatu	dastatu	dastatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16079	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##296	... dugu salbatu; pena eta miseria nik ez nuien 	dastatu	; orai dakit: Jangoikuak ez nu nahi damnatu, ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##37	... dadina bertan kondenatuia. Bertze biderik ezin 	date	; hobenari begira. ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##47	... hartan afer 	date	 hari apellatzia, hark ehori ez demaio oren ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##81	... hartan juje 	date	 mundu ororen jabia, baitu ororen gainian ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##81	... handia; akusari bera 	date	 eta konzienzia; bekatu oro publikoki ageriko ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##81	... hartan juje 	date	 mundu ororen jabia, baitu ororen gainian ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##81	... handia; akusari bera 	date	 eta konzienzia; bekatu oro publikoki ageriko ...
date	date	data	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##82	... kontra 	date	 orduian mundu guzia, zeren duten ofenditu ...
